date,open,high,low,close,adjclose,volume,ticker
2017-11-28,0.3340829908847809,0.39611101150512695,0.33322200179100037,0.39336198568344116,0.39336198568344116,947722519,XRP-AUD
2017-11-29,0.3916729986667633,0.39172399044036865,0.31617701053619385,0.321258008480072,0.321258008480072,715276215,XRP-AUD
2017-11-30,0.3257110118865967,0.3451099991798401,0.3034040033817291,0.3317610025405884,0.3317610025405884,358247829,XRP-AUD
2017-12-01,0.3310660123825073,0.3401600122451782,0.3168010115623474,0.3360480070114136,0.3360480070114136,240494152,XRP-AUD
2017-12-02,0.3359920084476471,0.3406729996204376,0.3295519948005676,0.3357760012149811,0.3357760012149811,155408069,XRP-AUD
2017-12-03,0.33582600951194763,0.3457379937171936,0.3259429931640625,0.33288300037384033,0.33288300037384033,177553710,XRP-AUD
2017-12-04,0.3333579897880554,0.33613499999046326,0.324741005897522,0.333514004945755,0.333514004945755,137643036,XRP-AUD
2017-12-05,0.33355000615119934,0.33406299352645874,0.32259100675582886,0.3236890137195587,0.3236890137195587,229634365,XRP-AUD
2017-12-06,0.3227880001068115,0.3239780068397522,0.30116599798202515,0.30735400319099426,0.30735400319099426,362841681,XRP-AUD
2017-12-07,0.3074580132961273,0.3090839982032776,0.2941400110721588,0.29670199751853943,0.29670199751853943,366451387,XRP-AUD
2017-12-08,0.2977840006351471,0.3712669909000397,0.29594799876213074,0.33598700165748596,0.33598700165748596,879760171,XRP-AUD
2017-12-09,0.3360370099544525,0.3407300114631653,0.31992700695991516,0.32610300183296204,0.32610300183296204,273572751,XRP-AUD
2017-12-10,0.327223002910614,0.327223002910614,0.30557599663734436,0.3161909878253937,0.3161909878253937,264020783,XRP-AUD
2017-12-11,0.3151800036430359,0.33587199449539185,0.3140290081501007,0.33434000611305237,0.33434000611305237,233927991,XRP-AUD
2017-12-12,0.3350929915904999,0.5745130181312561,0.3339020013809204,0.49442899227142334,0.49442899227142334,2058292522,XRP-AUD
2017-12-13,0.49330100417137146,0.6788690090179443,0.452877014875412,0.617464005947113,0.617464005947113,3589933066,XRP-AUD
2017-12-14,0.616919994354248,1.1630170345306396,0.6084020137786865,1.1276919841766357,1.1276919841766357,8296842422,XRP-AUD
2017-12-15,1.124426007270813,1.124426007270813,0.8684669733047485,0.9892479777336121,0.9892479777336121,4178715395,XRP-AUD
2017-12-16,0.9883480072021484,1.067402958869934,0.9702600240707397,0.9924669861793518,0.9924669861793518,1746166991,XRP-AUD
2017-12-17,0.9865580201148987,1.002068042755127,0.9418219923973083,0.9527350068092346,0.9527350068092346,1053237410,XRP-AUD
2017-12-18,0.9523029923439026,1.0336910486221313,0.9017829895019531,1.0157990455627441,1.0157990455627441,1752211927,XRP-AUD
2017-12-19,1.0145469903945923,1.126742959022522,0.9877610206604004,1.0341880321502686,1.0341880321502686,1894745806,XRP-AUD
2017-12-20,1.0288469791412354,1.029276967048645,0.954122006893158,1.0116870403289795,1.0116870403289795,1313455061,XRP-AUD
2017-12-21,1.0202280282974243,1.6077769994735718,1.019961953163147,1.5484230518341064,1.5484230518341064,4706177744,XRP-AUD
2017-12-22,1.5139650106430054,1.7881239652633667,0.96110600233078,1.4754120111465454,1.4754120111465454,6020350175,XRP-AUD
2017-12-23,1.5112639665603638,1.565911054611206,1.394827961921692,1.5221519470214844,1.5221519470214844,1941140656,XRP-AUD
2017-12-24,1.5237590074539185,1.5237590074539185,1.1811089515686035,1.3540209531784058,1.3540209531784058,979194521,XRP-AUD
2017-12-25,1.3561739921569824,1.4623819589614868,1.3007910251617432,1.4534059762954712,1.4534059762954712,888389039,XRP-AUD
2017-12-26,1.4526549577713013,1.5419490337371826,1.4116230010986328,1.5389959812164307,1.5389959812164307,1214706917,XRP-AUD
2017-12-27,1.5321769714355469,1.8911269903182983,1.5291520357131958,1.800642967224121,1.800642967224121,3672018484,XRP-AUD
2017-12-28,1.7932460308074951,1.9258309602737427,1.617385983467102,1.8361090421676636,1.8361090421676636,3648530856,XRP-AUD
2017-12-29,1.8472599983215332,2.9036660194396973,1.8417689800262451,2.838866949081421,2.838866949081421,9672785253,XRP-AUD
2017-12-30,2.818869113922119,3.6591849327087402,2.608858108520508,2.7676188945770264,2.7676188945770264,10394039082,XRP-AUD
2017-12-31,2.685681104660034,3.0662739276885986,2.397512912750244,2.9505839347839355,2.9505839347839355,5953674162,XRP-AUD
2018-01-01,2.9447479248046875,3.066209077835083,2.7550899982452393,3.066209077835083,3.066209077835083,2429122873,XRP-AUD
2018-01-02,3.038573980331421,3.1814799308776855,2.8679890632629395,3.1688590049743652,3.1688590049743652,4050338546,XRP-AUD
2018-01-03,3.1474010944366455,4.182882785797119,3.121438980102539,3.9690310955047607,3.9690310955047607,8481441636,XRP-AUD
2018-01-04,3.98432993888855,4.897934913635254,3.983311891555786,4.065408229827881,4.065408229827881,10306066428,XRP-AUD
2018-01-05,4.197902202606201,4.549107074737549,3.594923973083496,3.877779006958008,3.877779006958008,7998601150,XRP-AUD
2018-01-06,3.842597007751465,4.116713047027588,3.803002119064331,3.935347080230713,3.935347080230713,3532892475,XRP-AUD
2018-01-07,3.9340620040893555,4.43557596206665,3.9224369525909424,4.299108982086182,4.299108982086182,3048428255,XRP-AUD
2018-01-08,4.280984878540039,4.279351234436035,2.636945962905884,3.1313230991363525,3.1313230991363525,4226491464,XRP-AUD
2018-01-09,3.1150689125061035,3.222836971282959,2.5344340801239014,2.691138982772827,2.691138982772827,4730729875,XRP-AUD
2018-01-10,2.7271571159362793,2.7599968910217285,2.16499400138855,2.517103910446167,2.517103910446167,6160642284,XRP-AUD
2018-01-11,2.523845911026001,2.853672981262207,2.053744077682495,2.474065065383911,2.474065065383911,7984933174,XRP-AUD
2018-01-12,2.460977077484131,2.737428903579712,2.3666539192199707,2.583096981048584,2.583096981048584,4210885097,XRP-AUD
2018-01-13,2.5934391021728516,2.6785080432891846,2.505713939666748,2.5554358959198,2.5554358959198,2693008829,XRP-AUD
2018-01-14,2.551858901977539,2.551858901977539,2.2905690670013428,2.353851079940796,2.353851079940796,2501833899,XRP-AUD
2018-01-15,2.3476030826568604,2.401832103729248,2.09102201461792,2.106973886489868,2.106973886489868,2310203609,XRP-AUD
2018-01-16,2.1090219020843506,2.1355340480804443,1.1426399946212769,1.479598045349121,1.479598045349121,7136712753,XRP-AUD
2018-01-17,1.4851690530776978,1.7282580137252808,1.1268949508666992,1.6388659477233887,1.6388659477233887,9096989387,XRP-AUD
2018-01-18,1.6379120349884033,2.167841911315918,1.5761699676513672,1.9944779872894287,1.9944779872894287,11380936834,XRP-AUD
2018-01-19,1.976477026939392,2.125549077987671,1.8778489828109741,1.942491054534912,1.942491054534912,4627571985,XRP-AUD
2018-01-20,1.955994963645935,2.0379600524902344,1.880776047706604,1.9757449626922607,1.9757449626922607,2936733317,XRP-AUD
2018-01-21,1.9727540016174316,1.9727540016174316,1.6796269416809082,1.7248339653015137,1.7248339653015137,3550493788,XRP-AUD
2018-01-22,1.7392950057983398,1.7875239849090576,1.4513100385665894,1.6952040195465088,1.6952040195465088,3300249881,XRP-AUD
2018-01-23,1.6900089979171753,1.7981200218200684,1.5125089883804321,1.6707110404968262,1.6707110404968262,3719955097,XRP-AUD
2018-01-24,1.6895159482955933,1.7666250467300415,1.636641025543213,1.6859010457992554,1.6859010457992554,2302409938,XRP-AUD
2018-01-25,1.693477988243103,1.7063089609146118,1.5973190069198608,1.6345670223236084,1.6345670223236084,1228285959,XRP-AUD
2018-01-26,1.6304429769515991,1.6464120149612427,1.4047030210494995,1.501134991645813,1.501134991645813,2512726659,XRP-AUD
2018-01-27,1.501899003982544,1.5285240411758423,1.4668149948120117,1.5034040212631226,1.5034040212631226,849797746,XRP-AUD
2018-01-28,1.5092979669570923,1.7743619680404663,1.5092979669570923,1.7244950532913208,1.7244950532913208,1635485461,XRP-AUD
2018-01-29,1.7240140438079834,1.7318830490112305,1.6046570539474487,1.6355400085449219,1.6355400085449219,1326349599,XRP-AUD
2018-01-30,1.640740990638733,1.640740990638733,1.397318959236145,1.4058029651641846,1.4058029651641846,1400963082,XRP-AUD
2018-01-31,1.3960490226745605,1.4777640104293823,1.2865959405899048,1.4423500299453735,1.4423500299453735,1568469974,XRP-AUD
2018-02-01,1.4404759407043457,1.4418950080871582,1.1574749946594238,1.1973259449005127,1.1973259449005127,1754471909,XRP-AUD
2018-02-02,1.194977045059204,1.1954230070114136,0.7955719828605652,1.116305947303772,1.116305947303772,4453393894,XRP-AUD
2018-02-03,1.1253999471664429,1.2298749685287476,0.9609320163726807,1.1658380031585693,1.1658380031585693,2509412062,XRP-AUD
2018-02-04,1.1524319648742676,1.2023049592971802,1.0079959630966187,1.0320130586624146,1.0320130586624146,1506781377,XRP-AUD
2018-02-05,1.0449680089950562,1.0545920133590698,0.8555859923362732,0.8783630132675171,0.8783630132675171,1633037034,XRP-AUD
2018-02-06,0.8952779769897461,0.9960770010948181,0.7482640147209167,0.9836480021476746,0.9836480021476746,2991435409,XRP-AUD
2018-02-07,0.9813460111618042,1.0241299867630005,0.8968030214309692,0.9264079928398132,0.9264079928398132,1450435096,XRP-AUD
2018-02-08,0.9332630038261414,1.036303997039795,0.9244099855422974,1.0342450141906738,1.0342450141906738,1216690223,XRP-AUD
2018-02-09,1.0238120555877686,1.2219020128250122,0.9923340082168579,1.2219020128250122,1.2219020128250122,2164050657,XRP-AUD
2018-02-10,1.2127139568328857,1.6650749444961548,1.2127139568328857,1.3708100318908691,1.3708100318908691,5994123815,XRP-AUD
2018-02-11,1.3664449453353882,1.3763920068740845,1.1903300285339355,1.2840919494628906,1.2840919494628906,3267659949,XRP-AUD
2018-02-12,1.2870839834213257,1.4148939847946167,1.2874139547348022,1.3758560419082642,1.3758560419082642,2235318885,XRP-AUD
2018-02-13,1.3742400407791138,1.3790019750595093,1.289667010307312,1.3069709539413452,1.3069709539413452,1171733917,XRP-AUD
2018-02-14,1.305279016494751,1.4690450429916382,1.298854947090149,1.44016695022583,1.44016695022583,1838778857,XRP-AUD
2018-02-15,1.4369239807128906,1.4718769788742065,1.3984270095825195,1.4440439939498901,1.4440439939498901,1496512274,XRP-AUD
2018-02-16,1.441627025604248,1.450314998626709,1.3949470520019531,1.438541054725647,1.438541054725647,718416140,XRP-AUD
2018-02-17,1.4377830028533936,1.5391099452972412,1.4315760135650635,1.523169994354248,1.523169994354248,1500101105,XRP-AUD
2018-02-18,1.5229170322418213,1.5261529684066772,1.3820760250091553,1.4163320064544678,1.4163320064544678,1407723484,XRP-AUD
2018-02-19,1.4197319746017456,1.4723930358886719,1.4160809516906738,1.446984052658081,1.446984052658081,703380958,XRP-AUD
2018-02-20,1.4471490383148193,1.4836790561676025,1.3758889436721802,1.3827389478683472,1.3827389478683472,1023826658,XRP-AUD
2018-02-21,1.3732579946517944,1.392124056816101,1.2801239490509033,1.3022830486297607,1.3022830486297607,1117770958,XRP-AUD
2018-02-22,1.2982690334320068,1.3434070348739624,1.174805998802185,1.2017199993133545,1.2017199993133545,1135264780,XRP-AUD
2018-02-23,1.1920069456100464,1.3142399787902832,1.1472359895706177,1.273561954498291,1.273561954498291,1142935061,XRP-AUD
2018-02-24,1.2720379829406738,1.292796015739441,1.1850769519805908,1.2168840169906616,1.2168840169906616,624658932,XRP-AUD
2018-02-25,1.2137919664382935,1.2337080240249634,1.1670010089874268,1.203734040260315,1.203734040260315,459646604,XRP-AUD
2018-02-26,1.2040109634399414,1.2380850315093994,1.1579649448394775,1.2192389965057373,1.2192389965057373,584369256,XRP-AUD
2018-02-27,1.2223520278930664,1.2410110235214233,1.2099579572677612,1.2155849933624268,1.2155849933624268,401274210,XRP-AUD
2018-02-28,1.2122379541397095,1.2274249792099,1.164523959159851,1.1653989553451538,1.1653989553451538,424542623,XRP-AUD
2018-03-01,1.164816975593567,1.2340480089187622,1.1532180309295654,1.1957069635391235,1.1957069635391235,612129047,XRP-AUD
2018-03-02,1.1935060024261475,1.202875018119812,1.1649919748306274,1.1719599962234497,1.1719599962234497,349003348,XRP-AUD
2018-03-03,1.1702109575271606,1.1930359601974487,1.1635379791259766,1.1689469814300537,1.1689469814300537,361644337,XRP-AUD
2018-03-04,1.1666339635849,1.3215429782867432,1.1532549858093262,1.2966339588165283,1.2966339588165283,1028015453,XRP-AUD
2018-03-05,1.3079169988632202,1.3967030048370361,1.2311559915542603,1.2356619834899902,1.2356619834899902,2198377084,XRP-AUD
2018-03-06,1.2293250560760498,1.2763049602508545,1.1780329942703247,1.1856210231781006,1.1856210231781006,1124332004,XRP-AUD
2018-03-07,1.1875360012054443,1.1963740587234497,1.0583720207214355,1.113224983215332,1.113224983215332,1034497848,XRP-AUD
2018-03-08,1.1148840188980103,1.1364140510559082,1.0599550008773804,1.060286045074463,1.060286045074463,641283862,XRP-AUD
2018-03-09,1.0606269836425781,1.0906779766082764,0.963936984539032,1.0824979543685913,1.0824979543685913,1260131220,XRP-AUD
2018-03-10,1.0890090465545654,1.0961060523986816,1.0111290216445923,1.0148110389709473,1.0148110389709473,512955434,XRP-AUD
2018-03-11,1.013713002204895,1.070309042930603,0.9882000088691711,1.057407021522522,1.057407021522522,601745547,XRP-AUD
2018-03-12,1.0586860179901123,1.0667109489440918,0.9999769926071167,1.0177210569381714,1.0177210569381714,451062137,XRP-AUD
2018-03-13,1.014420986175537,1.023408055305481,0.9870309829711914,1.0049769878387451,1.0049769878387451,355916274,XRP-AUD
2018-03-14,1.004796028137207,1.0166410207748413,0.8584250211715698,0.8907390236854553,0.8907390236854553,608057096,XRP-AUD
2018-03-15,0.8920220136642456,0.9294909834861755,0.8170620203018188,0.8954269886016846,0.8954269886016846,1140805219,XRP-AUD
2018-03-16,0.8977310061454773,0.9140620231628418,0.8665850162506104,0.8935179710388184,0.8935179710388184,651724138,XRP-AUD
2018-03-17,0.8915539979934692,0.8937439918518066,0.8124309778213501,0.8268809914588928,0.8268809914588928,414602022,XRP-AUD
2018-03-18,0.8224859833717346,0.8785049915313721,0.7114530205726624,0.8536700010299683,0.8536700010299683,1196845945,XRP-AUD
2018-03-19,0.8709679841995239,0.9719480276107788,0.8295680284500122,0.9719480276107788,0.9719480276107788,1423290577,XRP-AUD
2018-03-20,0.9559609889984131,0.9558370113372803,0.8744670152664185,0.9231470227241516,0.9231470227241516,1059014134,XRP-AUD
2018-03-21,0.927370011806488,0.9367089867591858,0.880541980266571,0.892287015914917,0.892287015914917,678317468,XRP-AUD
2018-03-22,0.8916190266609192,0.9045019745826721,0.8257570266723633,0.8612639904022217,0.8612639904022217,583550337,XRP-AUD
2018-03-23,0.8617429733276367,0.8615189790725708,0.809499979019165,0.8357250094413757,0.8357250094413757,503071726,XRP-AUD
2018-03-24,0.8396750092506409,0.8830670118331909,0.8322709798812866,0.8332449793815613,0.8332449793815613,507718295,XRP-AUD
2018-03-25,0.8298230171203613,0.8531910181045532,0.8210769891738892,0.832738995552063,0.832738995552063,297550597,XRP-AUD
2018-03-26,0.8337870240211487,0.8351110219955444,0.7561259865760803,0.7731019854545593,0.7731019854545593,495879536,XRP-AUD
2018-03-27,0.7725380063056946,0.7841339707374573,0.7305219769477844,0.7519090175628662,0.7519090175628662,457170169,XRP-AUD
2018-03-28,0.7513800263404846,0.7749810218811035,0.7459669709205627,0.7544729709625244,0.7544729709625244,337159640,XRP-AUD
2018-03-29,0.7541670203208923,0.7557010054588318,0.6658570170402527,0.6658570170402527,0.6658570170402527,547448602,XRP-AUD
2018-03-30,0.6681439876556396,0.6901479959487915,0.6311730146408081,0.6638420224189758,0.6638420224189758,675115956,XRP-AUD
2018-03-31,0.6652119755744934,0.6896899938583374,0.6581119894981384,0.6674739718437195,0.6674739718437195,381980198,XRP-AUD
2018-04-01,0.6694290041923523,0.6714919805526733,0.6073780059814453,0.6315339803695679,0.6315339803695679,387799755,XRP-AUD
2018-04-02,0.6328169703483582,0.6643840074539185,0.622281014919281,0.6543229818344116,0.6543229818344116,342841087,XRP-AUD
2018-04-03,0.6554269790649414,0.7325839996337891,0.6514449715614319,0.7265250086784363,0.7265250086784363,752817310,XRP-AUD
2018-04-04,0.7220010161399841,0.7327479720115662,0.6457920074462891,0.6497809886932373,0.6497809886932373,537898943,XRP-AUD
2018-04-05,0.650193989276886,0.6580150127410889,0.6304360032081604,0.6465849876403809,0.6465849876403809,467859948,XRP-AUD
2018-04-06,0.6452540159225464,0.6489769816398621,0.6062700152397156,0.620756983757019,0.620756983757019,284242345,XRP-AUD
2018-04-07,0.6213039755821228,0.6458200216293335,0.6183390021324158,0.635657012462616,0.635657012462616,272411726,XRP-AUD
2018-04-08,0.6361259818077087,0.6530579924583435,0.6352980136871338,0.651898980140686,0.651898980140686,179192288,XRP-AUD
2018-04-09,0.6529459953308105,0.6666780114173889,0.6284319758415222,0.6388559937477112,0.6388559937477112,353000400,XRP-AUD
2018-04-10,0.6392179727554321,0.6356490254402161,0.6243069767951965,0.6336870193481445,0.6336870193481445,199014567,XRP-AUD
2018-04-11,0.6345070004463196,0.7065899968147278,0.6306759715080261,0.6950610280036926,0.6950610280036926,440230621,XRP-AUD
2018-04-12,0.6939669847488403,0.8309929966926575,0.6529300212860107,0.8105409741401672,0.8105409741401672,1736160846,XRP-AUD
2018-04-13,0.8122900128364563,0.8927249908447266,0.7803890109062195,0.8216419816017151,0.8216419816017151,1603360865,XRP-AUD
2018-04-14,0.820730984210968,0.8518000245094299,0.7935960292816162,0.814041018486023,0.814041018486023,806422910,XRP-AUD
2018-04-15,0.817516028881073,0.8781960010528564,0.8165630102157593,0.8781960010528564,0.8781960010528564,784401688,XRP-AUD
2018-04-16,0.8778899908065796,0.8839269876480103,0.8214690089225769,0.8533350229263306,0.8533350229263306,684415284,XRP-AUD
2018-04-17,0.8553839921951294,0.8714219927787781,0.8421440124511719,0.8459089994430542,0.8459089994430542,569602101,XRP-AUD
2018-04-18,0.8460620045661926,0.9270439743995667,0.845736026763916,0.9104040265083313,0.9104040265083313,801398515,XRP-AUD
2018-04-19,0.9144200086593628,1.0260089635849,0.9074860215187073,1.0260089635849,1.0260089635849,1137877963,XRP-AUD
2018-04-20,1.0249669551849365,1.2234079837799072,1.0247009992599487,1.205299973487854,1.205299973487854,3056153700,XRP-AUD
2018-04-21,1.2060250043869019,1.2060250043869019,1.0705510377883911,1.1383349895477295,1.1383349895477295,2039074378,XRP-AUD
2018-04-22,1.1301430463790894,1.188918948173523,1.1057250499725342,1.1359119415283203,1.1359119415283203,1235669116,XRP-AUD
2018-04-23,1.1314510107040405,1.1579439640045166,1.1246800422668457,1.1534960269927979,1.1534960269927979,887559242,XRP-AUD
2018-04-24,1.1526470184326172,1.2703720331192017,1.1494289636611938,1.229166030883789,1.229166030883789,2068284087,XRP-AUD
2018-04-25,1.2265230417251587,1.227329969406128,1.030729055404663,1.0581640005111694,1.0581640005111694,2133293746,XRP-AUD
2018-04-26,1.0597070455551147,1.1287260055541992,1.0189950466156006,1.1287260055541992,1.1287260055541992,1362010085,XRP-AUD
2018-04-27,1.1270380020141602,1.1378439664840698,1.0734440088272095,1.0734440088272095,1.0734440088272095,888674524,XRP-AUD
2018-04-28,1.0710409879684448,1.1706559658050537,1.0710409879684448,1.139281988143921,1.139281988143921,1040251881,XRP-AUD
2018-04-29,1.1400669813156128,1.1935440301895142,1.1006070375442505,1.1526390314102173,1.1526390314102173,1183721585,XRP-AUD
2018-04-30,1.150823950767517,1.1599260568618774,1.1043020486831665,1.1126519441604614,1.1126519441604614,763994115,XRP-AUD
2018-05-01,1.1132049560546875,1.1244080066680908,1.0589669942855835,1.1247249841690063,1.1247249841690063,843214843,XRP-AUD
2018-05-02,1.1219819784164429,1.1539119482040405,1.1102830171585083,1.1477539539337158,1.1477539539337158,727356024,XRP-AUD
2018-05-03,1.1476019620895386,1.1873879432678223,1.1264539957046509,1.1752140522003174,1.1752140522003174,963631400,XRP-AUD
2018-05-04,1.1713210344314575,1.2334729433059692,1.1479370594024658,1.1871169805526733,1.1871169805526733,1335821270,XRP-AUD
2018-05-05,1.187276005744934,1.222795009613037,1.187276005744934,1.1999239921569824,1.1999239921569824,886649874,XRP-AUD
2018-05-06,1.198773980140686,1.2179169654846191,1.1347899436950684,1.1583460569381714,1.1583460569381714,850800245,XRP-AUD
2018-05-07,1.158066987991333,1.1579430103302002,1.0833330154418945,1.1075299978256226,1.1075299978256226,801456472,XRP-AUD
2018-05-08,1.1081219911575317,1.128870964050293,1.079048991203308,1.0933109521865845,1.0933109521865845,624635315,XRP-AUD
2018-05-09,1.0925359725952148,1.099302053451538,1.0356279611587524,1.075556993484497,1.075556993484497,820135411,XRP-AUD
2018-05-10,1.0771249532699585,1.0849169492721558,1.0063010454177856,1.0077580213546753,1.0077580213546753,530733652,XRP-AUD
2018-05-11,1.0055530071258545,1.0105199813842773,0.8683339953422546,0.9084190130233765,0.9084190130233765,1314866080,XRP-AUD
2018-05-12,0.9095119833946228,0.9481670260429382,0.8485029935836792,0.9240520000457764,0.9240520000457764,791359406,XRP-AUD
2018-05-13,0.9258419871330261,1.0063339471817017,0.9031450152397156,0.987746000289917,0.987746000289917,705282119,XRP-AUD
2018-05-14,0.9863590002059937,1.0056899785995483,0.936968982219696,0.9851059913635254,0.9851059913635254,815665491,XRP-AUD
2018-05-15,0.9825000166893005,1.0019570589065552,0.9273890256881714,0.9355670213699341,0.9355670213699341,566465783,XRP-AUD
2018-05-16,0.9319940209388733,0.9499549865722656,0.8966490030288696,0.9499549865722656,0.9499549865722656,571560442,XRP-AUD
2018-05-17,0.9490330219268799,0.9473919868469238,0.8809130191802979,0.8892719745635986,0.8892719745635986,450425117,XRP-AUD
2018-05-18,0.886726975440979,0.9128280282020569,0.8699110150337219,0.9057300090789795,0.9057300090789795,459251764,XRP-AUD
2018-05-19,0.9063490033149719,0.9192519783973694,0.8865609765052795,0.9009630084037781,0.9009630084037781,331565714,XRP-AUD
2018-05-20,0.9016879796981812,0.9369869828224182,0.8964830040931702,0.9309279918670654,0.9309279918670654,366410550,XRP-AUD
2018-05-21,0.931190013885498,0.9350330233573914,0.8938570022583008,0.8991910219192505,0.8991910219192505,330449858,XRP-AUD
2018-05-22,0.8999350070953369,0.9007290005683899,0.8506039977073669,0.8518959879875183,0.8518959879875183,309729470,XRP-AUD
2018-05-23,0.8559439778327942,0.8572649955749512,0.7791309952735901,0.7925900220870972,0.7925900220870972,637780558,XRP-AUD
2018-05-24,0.7920780181884766,0.8448899984359741,0.7794600129127502,0.8349810242652893,0.8349810242652893,582022714,XRP-AUD
2018-05-25,0.8362060189247131,0.8406550288200378,0.7989060282707214,0.8090590238571167,0.8090590238571167,383760593,XRP-AUD
2018-05-26,0.8078889846801758,0.8295739889144897,0.7995229959487915,0.8113189935684204,0.8113189935684204,282364936,XRP-AUD
2018-05-27,0.8104339838027954,0.8115519881248474,0.7988979816436768,0.8045009970664978,0.8045009970664978,247436485,XRP-AUD
2018-05-28,0.8051459789276123,0.8050979971885681,0.7320070266723633,0.7320070266723633,0.7320070266723633,434596432,XRP-AUD
2018-05-29,0.7370229959487915,0.8137890100479126,0.7326800227165222,0.8034759759902954,0.8034759759902954,508811974,XRP-AUD
2018-05-30,0.8068540096282959,0.8374639749526978,0.779778003692627,0.8002870082855225,0.8002870082855225,423520465,XRP-AUD
2018-05-31,0.7971630096435547,0.8221610188484192,0.7887910008430481,0.8102390170097351,0.8102390170097351,374722920,XRP-AUD
2018-06-01,0.8105980157852173,0.8258309960365295,0.8081049919128418,0.8239020109176636,0.8239020109176636,347724029,XRP-AUD
2018-06-02,0.8240309953689575,0.857761025428772,0.8187639713287354,0.8504509925842285,0.8504509925842285,416608533,XRP-AUD
2018-06-03,0.8503990173339844,0.8902909755706787,0.8470669984817505,0.8870159983634949,0.8870159983634949,433202062,XRP-AUD
2018-06-04,0.9151129722595215,0.9281399846076965,0.8425080180168152,0.8644949793815613,0.8644949793815613,729487659,XRP-AUD
2018-06-05,0.8651130199432373,0.8977810144424438,0.8402249813079834,0.8881210088729858,0.8881210088729858,506792601,XRP-AUD
2018-06-06,0.8892840147018433,0.8881670236587524,0.8615829944610596,0.8805909752845764,0.8805909752845764,357517964,XRP-AUD
2018-06-07,0.8812649846076965,0.8991680145263672,0.8829299807548523,0.890749990940094,0.890749990940094,321250493,XRP-AUD
2018-06-08,0.890038013458252,0.8920699954032898,0.8728089928627014,0.8871769905090332,0.8871769905090332,291918179,XRP-AUD
2018-06-09,0.8877490162849426,0.8931630253791809,0.8679839968681335,0.8679839968681335,0.8679839968681335,231535324,XRP-AUD
2018-06-10,0.867667019367218,0.867667019367218,0.7388589978218079,0.7739520072937012,0.7739520072937012,648183982,XRP-AUD
2018-06-11,0.7714149951934814,0.7946149706840515,0.7470390200614929,0.7946149706840515,0.7946149706840515,442708508,XRP-AUD
2018-06-12,0.7920759916305542,0.7918710112571716,0.7352439761161804,0.7432439923286438,0.7432439923286438,408692897,XRP-AUD
2018-06-13,0.7431280016899109,0.7455989718437195,0.6801319718360901,0.7063850164413452,0.7063850164413452,475445887,XRP-AUD
2018-06-14,0.7074049711227417,0.764149010181427,0.6956589818000793,0.7519170045852661,0.7519170045852661,508807759,XRP-AUD
2018-06-15,0.750249981880188,0.7504519820213318,0.7180500030517578,0.7226269841194153,0.7226269841194153,324801763,XRP-AUD
2018-06-16,0.7218199968338013,0.7247589826583862,0.7036529779434204,0.7186989784240723,0.7186989784240723,272385432,XRP-AUD
